Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-02-15,3548,70,4,0,13,6,2,0,31,0.0,CE
2020-02-16,3548,70,4,0,13,7,2,0,32,0.0,CE
2020-02-17,3548,70,5,0,14,7,2,0,35,0.0,CE
2020-02-18,3548,70,5,0,14,8,2,0,35,0.0,CE
2020-02-19,3548,70,5,0,16,8,2,0,37,0.0,CE
2020-02-20,3548,70,6,0,18,8,2,0,41,0.0,CE
2020-02-21,3548,70,6,0,20,9,2,0,43,0.0,CE
2020-02-22,3548,70,7,0,20,10,2,0,47,0.0,CE
2020-02-23,3548,70,7,0,23,11,3,0,55,0.0,CE
2020-02-24,3548,70,7,0,24,11,3,0,58,0.0,CE
2020-02-25,3548,71,8,0,24,11,3,0,66,0.0,CE
2020-02-26,3548,71,8,0,26,11,3,0,68,0.0,CE
2020-02-27,3548,76,8,0,26,11,3,0,70,0.0,CE
2020-02-28,3548,81,9,0,28,11,3,0,77,0.0,CE
2020-02-29,3548,85,11,0,29,11,3,0,82,0.0,CE
2020-03-01,3548,90,12,0,43,13,3,0,88,0.0,CE
2020-03-02,3556,95,13,0,48,15,4,0,95,0.0,CE
2020-03-03,3556,102,13,0,52,17,5,0,101,0.0,CE
2020-03-04,3559,108,14,0,58,19,5,0,126,0.0,CE
2020-03-05,3561,113,17,1,64,22,5,0,143,0.0,CE
2020-03-06,3563,125,19,1,71,24,6,0,150,0.0,CE
2020-03-07,3569,130,20,1,84,27,7,0,163,0.0,CE
2020-03-08,3570,132,23,3,89,31,10,0,181,0.0,CE
2020-03-09,3578,139,24,4,106,33,10,0,201,0.0,CE
2020-03-10,3579,152,28,4,126,36,10,0,232,0.0,CE
2020-03-11,3600,163,32,4,157,40,10,0,251,0.0,CE
2020-03-12,3621,184,38,8,191,55,10,0,275,0.0,CE
2020-03-13,3643,220,41,9,237,75,13,0,313,0.0,CE
2020-03-14,3687,242,46,10,316,105,16,0,359,0.0,CE
2020-03-15,3721,255,56,12,417,127,16,0,416,0.0,CE
2020-03-16,3857,333,71,12,630,180,19,0,496,0.0,CE
2020-03-17,4057,390,88,15,867,240,19,0,603,0.0,CE
2020-03-18,4444,549,114,24,1325,352,22,0,719,0.0,CE
2020-03-19,4819,655,144,26,1715,439,23,0,833,0.0,CE
2020-03-20,5363,878,209,30,2232,620,32,0,1061,0.0,CE
2020-03-21,5853,1129,273,36,2712,780,35,0,1255,0.0,CE
2020-03-22,6329,1395,345,40,3166,916,39,0,1430,0.0,CE
2020-03-23,6896,1880,411,48,3784,1102,42,0,1703,0.0,CE
2020-03-24,7476,2274,461,52,4359,1307,44,2,1922,0.153,CE
2020-03-25,7970,2512,510,57,4842,1486,49,4,2119,0.269,CE
2020-03-26,8469,2825,547,60,5247,1644,55,7,2365,0.426,CE
2020-03-27,8847,3167,584,69,5543,1784,62,10,2665,0.561,CE
2020-03-28,9098,3355,628,73,5749,1881,64,12,2894,0.638,CE
2020-03-29,9356,3513,663,75,5942,1965,65,16,3121,0.814,CE
2020-03-30,9747,3885,701,83,6249,2095,71,19,3416,0.907,CE
2020-03-31,10114,4256,735,87,6453,2208,73,22,3651,0.996,CE
2020-04-01,10417,4626,795,94,6744,2374,78,24,4011,1.011,CE
2020-04-02,10673,5101,825,104,6933,2500,85,33,4284,1.32,CE
2020-04-03,10986,5537,864,112,7122,2617,86,41,4571,1.567,CE
2020-04-04,11229,5721,893,123,7278,2752,93,48,4803,1.744,CE
2020-04-05,11415,5888,933,131,7426,2889,98,56,5065,1.938,CE
2020-04-06,11815,6306,983,136,7657,3050,99,67,5445,2.197,CE
2020-04-07,12209,6737,1036,140,7877,3234,104,74,5785,2.288,CE
2020-04-08,12672,7223,1085,146,8089,3428,107,81,6103,2.363,CE
2020-04-09,13090,7547,1153,154,8395,3636,108,92,6423,2.53,CE
2020-04-10,13423,7763,1254,161,8617,3872,111,104,6909,2.686,CE
2020-04-11,13814,8003,1355,168,8786,4087,113,116,7306,2.838,CE
2020-04-12,14054,8235,1468,174,8933,4298,113,129,7729,3.001,CE
2020-04-13,14517,8700,1633,182,9168,4571,114,136,8243,2.975,CE
2020-04-14,14966,9341,1791,189,9369,4774,117,155,8713,3.247,CE
2020-04-15,15508,10012,1953,192,9573,4991,118,172,9164,3.446,CE
2020-04-16,16114,10760,2183,193,9763,5123,120,185,9571,3.611,CE
2020-04-17,16725,11474,2395,197,9948,5253,123,206,9998,3.922,CE
2020-04-18,17180,11877,2600,199,10015,5324,124,217,10288,4.076,CE
2020-04-19,17492,12310,2825,202,10057,5364,125,236,10592,4.4,CE
2020-04-20,18158,13399,3089,203,10155,5439,125,258,10982,4.744,CE
2020-04-21,18547,13885,3251,203,10205,5509,125,276,11231,5.01,CE
2020-04-22,19157,14453,3496,204,10252,5577,126,291,11445,5.218,CE
2020-04-23,19818,15635,3746,204,10319,5607,127,303,11646,5.404,CE
2020-04-24,20434,17118,3955,205,10365,5662,128,319,11795,5.634,CE
2020-04-25,20692,17604,4063,205,10375,5667,128,326,11813,5.753,CE
