Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-02-15,1610,54,2,0,7,4,2,0,33,0.0,CE
2020-02-16,1610,54,4,0,7,4,2,0,34,0.0,CE
2020-02-17,1610,54,5,0,8,5,2,0,36,0.0,CE
2020-02-18,1610,54,5,0,8,6,2,0,37,0.0,CE
2020-02-19,1610,54,5,0,10,6,2,0,38,0.0,CE
2020-02-20,1610,54,5,0,11,6,2,0,43,0.0,CE
2020-02-21,1610,54,5,0,12,6,2,0,45,0.0,CE
2020-02-22,1610,54,5,0,12,7,2,0,47,0.0,CE
2020-02-23,1610,54,5,0,15,8,3,0,55,0.0,CE
2020-02-24,1610,54,5,0,16,8,3,0,59,0.0,CE
2020-02-25,1610,55,6,0,17,8,3,0,66,0.0,CE
2020-02-26,1610,55,6,0,18,8,3,0,69,0.0,CE
2020-02-27,1610,60,6,0,18,9,4,0,73,0.0,CE
2020-02-28,1610,65,7,0,19,9,4,0,80,0.0,CE
2020-02-29,1610,69,9,0,20,9,4,0,85,0.0,CE
2020-03-01,1610,74,9,0,26,11,4,0,93,0.0,CE
2020-03-02,1618,79,10,0,30,12,4,0,105,0.0,CE
2020-03-03,1618,86,10,0,35,14,5,0,111,0.0,CE
2020-03-04,1621,92,12,0,40,15,5,0,136,0.0,CE
2020-03-05,1623,97,16,0,44,16,5,0,157,0.0,CE
2020-03-06,1625,109,18,0,49,16,5,0,168,0.0,CE
2020-03-07,1631,114,20,0,60,18,6,0,182,0.0,CE
2020-03-08,1632,116,23,2,67,21,7,0,201,0.0,CE
2020-03-09,1640,123,24,2,80,23,7,0,221,0.0,CE
2020-03-10,1641,136,30,2,88,25,7,0,257,0.0,CE
2020-03-11,1663,146,33,2,115,29,7,0,275,0.0,CE
2020-03-12,1684,163,37,6,148,39,8,0,305,0.0,CE
2020-03-13,1707,197,40,7,192,53,10,0,348,0.0,CE
2020-03-14,1752,216,44,8,264,79,13,0,397,0.0,CE
2020-03-15,1786,228,52,10,347,98,14,0,468,0.0,CE
2020-03-16,1922,304,67,10,547,146,18,0,554,0.0,CE
2020-03-17,2123,357,85,14,772,204,18,0,661,0.0,CE
2020-03-18,2516,508,114,24,1228,303,22,0,785,0.0,CE
2020-03-19,2893,611,147,26,1608,389,24,0,907,0.0,CE
2020-03-20,3444,834,209,30,2098,564,32,0,1151,0.0,CE
2020-03-21,3937,1079,270,38,2576,724,34,0,1359,0.0,CE
2020-03-22,4416,1332,328,42,3049,860,38,0,1542,0.0,CE
2020-03-23,4996,1807,391,50,3658,1041,42,0,1810,0.0,CE
2020-03-24,5585,2186,441,54,4229,1250,48,2,2030,0.16,CE
2020-03-25,6086,2410,490,60,4708,1431,52,4,2243,0.28,CE
2020-03-26,6601,2714,528,63,5124,1599,60,7,2465,0.438,CE
2020-03-27,6983,3028,564,70,5390,1735,63,10,2722,0.576,CE
2020-03-28,7238,3206,612,74,5594,1832,65,12,2939,0.655,CE
2020-03-29,7502,3357,652,76,5776,1917,67,16,3167,0.835,CE
2020-03-30,7895,3696,699,82,6040,2031,72,19,3462,0.935,CE
2020-03-31,8272,4031,729,87,6235,2140,75,22,3674,1.028,CE
2020-04-01,8577,4385,808,92,6473,2287,78,24,4044,1.049,CE
2020-04-02,8836,4841,872,101,6624,2397,85,32,4308,1.335,CE
2020-04-03,9147,5265,937,106,6755,2488,86,40,4593,1.608,CE
2020-04-04,9393,5433,1008,118,6881,2586,90,47,4837,1.817,CE
2020-04-05,9581,5587,1085,126,6992,2691,92,55,5101,2.044,CE
2020-04-06,9987,5987,1194,132,7144,2809,95,65,5510,2.314,CE
2020-04-07,10386,6415,1335,137,7307,2925,96,72,5836,2.462,CE
2020-04-08,10860,6902,1478,141,7471,3048,98,79,6154,2.592,CE
2020-04-09,11287,7269,1656,143,7658,3168,98,90,6503,2.841,CE
2020-04-10,11626,7559,1866,146,7778,3276,100,102,7005,3.114,CE
2020-04-11,12022,7899,2099,149,7852,3361,101,114,7398,3.392,CE
2020-04-12,12263,8204,2326,150,7908,3431,101,125,7836,3.643,CE
2020-04-13,12727,8865,2617,153,7989,3525,102,132,8350,3.745,CE
2020-04-14,13176,9659,2830,154,8094,3588,102,150,8747,4.181,CE
2020-04-15,13721,10506,3081,156,8175,3627,102,165,9121,4.549,CE
2020-04-16,14332,11511,3290,158,8233,3655,102,174,9455,4.761,CE
2020-04-17,14936,12676,3482,159,8317,3677,102,190,9704,5.167,CE
2020-04-18,15373,13302,3595,159,8325,3680,102,198,9869,5.38,CE
2020-04-19,15667,13896,3683,159,8334,3680,102,208,9971,5.652,CE
2020-04-20,16154,15199,3814,159,8336,3682,102,215,9999,5.839,CE
2020-04-21,16301,15463,3904,159,8336,3682,102,221,10001,6.002,CE
