Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-02-15,1637,60,2,0,8,2,2,0,18,0.0,CE
2020-02-16,1637,61,3,0,8,2,2,0,18,0.0,CE
2020-02-17,1637,61,3,0,9,3,2,0,20,0.0,CE
2020-02-18,1637,61,3,0,9,4,2,0,21,0.0,CE
2020-02-19,1637,61,3,0,10,4,2,0,22,0.0,CE
2020-02-20,1637,61,3,0,10,4,2,0,25,0.0,CE
2020-02-21,1637,61,3,0,10,4,2,0,25,0.0,CE
2020-02-22,1637,61,3,0,10,5,2,0,26,0.0,CE
2020-02-23,1637,61,3,0,13,5,2,0,31,0.0,CE
2020-02-24,1637,61,3,0,13,5,2,0,34,0.0,CE
2020-02-25,1637,62,3,0,14,5,2,0,39,0.0,CE
2020-02-26,1637,62,3,0,14,5,2,0,40,0.0,CE
2020-02-27,1637,67,3,0,14,6,3,0,43,0.0,CE
2020-02-28,1637,72,4,0,15,6,3,0,48,0.0,CE
2020-02-29,1637,76,6,0,17,6,3,0,51,0.0,CE
2020-03-01,1637,82,6,0,23,8,3,0,58,0.0,CE
2020-03-02,1645,89,9,0,27,8,3,0,64,0.0,CE
2020-03-03,1645,96,9,0,32,10,4,0,68,0.0,CE
2020-03-04,1648,102,10,0,38,12,4,0,92,0.0,CE
2020-03-05,1650,106,11,0,41,13,4,0,107,0.0,CE
2020-03-06,1652,118,13,0,44,13,4,0,113,0.0,CE
2020-03-07,1658,123,14,0,55,15,5,0,126,0.0,CE
2020-03-08,1659,125,19,2,58,16,5,0,139,0.0,CE
2020-03-09,1667,131,19,2,76,17,5,0,149,0.0,CE
2020-03-10,1668,145,23,2,83,18,5,0,166,0.0,CE
2020-03-11,1690,155,26,3,106,20,5,0,181,0.0,CE
2020-03-12,1712,174,31,7,140,28,5,0,195,0.0,CE
2020-03-13,1740,209,37,8,181,42,7,0,223,0.0,CE
2020-03-14,1787,232,42,11,251,67,9,0,248,0.0,CE
2020-03-15,1822,245,50,13,337,83,9,0,283,0.0,CE
2020-03-16,1963,323,64,15,530,131,12,0,338,0.0,CE
2020-03-17,2170,379,80,19,740,187,13,0,399,0.0,CE
2020-03-18,2572,533,112,27,1185,280,16,0,457,0.0,CE
2020-03-19,2957,643,151,30,1573,357,17,0,522,0.0,CE
2020-03-20,3508,868,216,33,2053,526,25,0,667,0.0,CE
2020-03-21,4018,1098,283,40,2533,674,28,0,802,0.0,CE
2020-03-22,4511,1336,372,43,2981,806,32,0,932,0.0,CE
2020-03-23,5114,1747,464,51,3595,982,39,0,1125,0.0,CE
2020-03-24,5711,2065,542,55,4183,1188,43,2,1289,0.168,CE
2020-03-25,6214,2285,633,62,4718,1377,48,4,1450,0.29,CE
2020-03-26,6735,2488,719,66,5172,1545,54,7,1641,0.453,CE
2020-03-27,7127,2847,815,72,5440,1676,58,10,1853,0.597,CE
2020-03-28,7394,3018,881,75,5640,1769,59,12,2038,0.678,CE
2020-03-29,7671,3150,936,76,5805,1859,61,16,2244,0.861,CE
2020-03-30,8076,3483,1009,79,6033,1968,64,19,2479,0.965,CE
2020-03-31,8472,3844,1082,83,6197,2060,66,22,2657,1.068,CE
2020-04-01,8788,4223,1197,86,6388,2175,69,24,2902,1.103,CE
2020-04-02,9051,4723,1294,90,6503,2258,75,32,3100,1.417,CE
2020-04-03,9379,5192,1386,92,6626,2332,76,40,3304,1.715,CE
2020-04-04,9638,5379,1479,101,6719,2408,79,47,3457,1.952,CE
2020-04-05,9836,5558,1589,105,6801,2468,80,55,3607,2.229,CE
2020-04-06,10244,6037,1707,107,6902,2524,83,65,3803,2.575,CE
2020-04-07,10648,6527,1814,111,7006,2579,85,71,3966,2.753,CE
2020-04-08,11121,7063,1911,113,7089,2641,85,77,4049,2.916,CE
2020-04-09,11562,7536,2015,114,7214,2684,86,87,4087,3.241,CE
2020-04-10,11916,7840,2082,116,7293,2724,86,98,4103,3.598,CE
2020-04-11,12320,7998,2226,116,7347,2782,86,108,4108,3.882,CE
2020-04-12,12572,8146,2356,116,7389,2831,87,118,4113,4.168,CE
2020-04-13,13041,8457,2626,118,7463,2911,89,125,4121,4.294,CE
2020-04-14,13499,8722,2850,119,7563,3017,89,143,4122,4.74,CE
2020-04-15,14058,9113,3206,119,7641,3073,89,156,4123,5.076,CE
2020-04-16,14672,9545,3600,119,7666,3094,89,163,4123,5.268,CE
2020-04-17,15255,9966,3995,119,7729,3108,89,177,4123,5.695,CE
2020-04-18,15642,10271,4282,119,7729,3108,89,181,4123,5.824,CE
2020-04-19,15653,10282,4293,119,7729,3108,89,181,4123,5.824,CE
