Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-02-15,2505,60,1,0,11,5,2,0,32,0.0,CE
2020-02-16,2505,60,2,0,11,5,2,0,33,0.0,CE
2020-02-17,2505,60,3,0,12,6,2,0,35,0.0,CE
2020-02-18,2505,60,3,0,12,7,2,0,35,0.0,CE
2020-02-19,2505,60,3,0,14,7,2,0,37,0.0,CE
2020-02-20,2505,60,3,0,16,7,2,0,41,0.0,CE
2020-02-21,2505,60,3,0,17,8,2,0,43,0.0,CE
2020-02-22,2505,60,3,0,17,9,2,0,45,0.0,CE
2020-02-23,2505,60,3,0,20,10,3,0,54,0.0,CE
2020-02-24,2505,60,3,0,21,10,3,0,57,0.0,CE
2020-02-25,2505,61,3,0,21,10,3,0,65,0.0,CE
2020-02-26,2505,61,3,0,23,10,3,0,67,0.0,CE
2020-02-27,2505,66,3,0,23,10,3,0,69,0.0,CE
2020-02-28,2505,71,3,0,24,10,3,0,77,0.0,CE
2020-02-29,2505,75,5,0,26,10,3,0,82,0.0,CE
2020-03-01,2505,80,5,0,36,12,3,0,87,0.0,CE
2020-03-02,2513,85,6,0,41,14,4,0,94,0.0,CE
2020-03-03,2513,92,6,0,45,16,5,0,100,0.0,CE
2020-03-04,2516,98,8,0,51,18,5,0,124,0.0,CE
2020-03-05,2518,103,12,0,58,20,5,0,141,0.0,CE
2020-03-06,2520,115,14,0,65,22,6,0,147,0.0,CE
2020-03-07,2526,120,16,0,78,25,7,0,160,0.0,CE
2020-03-08,2527,122,19,2,84,30,10,0,176,0.0,CE
2020-03-09,2535,129,20,3,101,32,10,0,195,0.0,CE
2020-03-10,2536,142,25,3,116,35,10,0,225,0.0,CE
2020-03-11,2558,153,28,3,144,39,10,0,243,0.0,CE
2020-03-12,2579,173,32,7,179,52,10,0,266,0.0,CE
2020-03-13,2602,207,34,8,230,68,12,0,304,0.0,CE
2020-03-14,2647,228,38,9,307,97,16,0,349,0.0,CE
2020-03-15,2681,241,46,11,403,115,16,0,406,0.0,CE
2020-03-16,2817,319,61,11,612,167,19,0,482,0.0,CE
2020-03-17,3018,375,78,15,849,226,19,0,581,0.0,CE
2020-03-18,3412,534,106,24,1310,334,20,0,692,0.0,CE
2020-03-19,3789,638,139,26,1696,417,21,0,807,0.0,CE
2020-03-20,4339,865,201,30,2213,596,30,0,1020,0.0,CE
2020-03-21,4832,1114,263,37,2691,756,32,0,1210,0.0,CE
2020-03-22,5311,1368,322,41,3161,897,38,0,1379,0.0,CE
2020-03-23,5890,1846,382,49,3787,1085,42,0,1640,0.0,CE
2020-03-24,6479,2231,430,53,4355,1291,45,2,1857,0.155,CE
2020-03-25,6979,2467,477,58,4845,1472,49,4,2041,0.272,CE
2020-03-26,7495,2777,517,61,5248,1640,55,7,2285,0.427,CE
2020-03-27,7876,3110,553,68,5541,1783,60,10,2571,0.561,CE
2020-03-28,8130,3290,595,72,5752,1885,62,12,2787,0.637,CE
2020-03-29,8395,3444,635,74,5938,1972,63,16,3003,0.811,CE
2020-03-30,8787,3804,678,82,6221,2094,70,19,3293,0.907,CE
2020-03-31,9162,4163,707,86,6421,2212,72,22,3513,0.995,CE
2020-04-01,9466,4521,775,90,6691,2374,77,24,3863,1.011,CE
2020-04-02,9724,4988,819,99,6856,2498,84,32,4135,1.281,CE
2020-04-03,10034,5409,869,104,7023,2613,84,40,4416,1.531,CE
2020-04-04,10281,5584,923,115,7163,2732,91,47,4639,1.72,CE
2020-04-05,10468,5750,977,124,7292,2862,95,55,4900,1.922,CE
2020-04-06,10874,6164,1065,130,7480,3013,97,66,5277,2.191,CE
2020-04-07,11269,6600,1160,134,7655,3176,100,73,5596,2.298,CE
2020-04-08,11742,7085,1263,137,7821,3341,102,80,5902,2.394,CE
2020-04-09,12170,7423,1408,139,8059,3504,103,91,6200,2.597,CE
2020-04-10,12513,7671,1572,144,8211,3667,105,103,6650,2.809,CE
2020-04-11,12911,7968,1762,146,8314,3799,106,115,7031,3.027,CE
2020-04-12,13155,8228,1943,147,8390,3923,108,127,7445,3.237,CE
2020-04-13,13616,8816,2207,150,8522,4064,109,134,7938,3.297,CE
2020-04-14,14071,9554,2409,153,8630,4167,109,153,8358,3.672,CE
2020-04-15,14611,10332,2629,155,8748,4262,109,169,8741,3.965,CE
2020-04-16,15223,11206,2838,157,8862,4320,110,179,9079,4.144,CE
2020-04-17,15825,12113,3013,158,8983,4374,112,195,9360,4.458,CE
2020-04-18,16262,12663,3137,158,8994,4396,113,204,9562,4.641,CE
2020-04-19,16557,13231,3238,158,9007,4402,113,217,9699,4.93,CE
2020-04-20,17090,14418,3373,158,9041,4424,113,227,9836,5.131,CE
2020-04-21,17262,14910,3420,158,9048,4428,113,237,9856,5.352,CE
2020-04-22,17307,15032,3423,158,9052,4437,113,239,9858,5.387,CE
2020-04-23,17317,15032,3423,158,9052,4437,113,239,9858,5.387,CE
