Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-02-15,1579,59,4,0,6,1,1,0,18,0.0,CE
2020-02-16,1579,60,5,0,6,1,1,0,18,0.0,CE
2020-02-17,1579,60,5,0,7,2,1,0,20,0.0,CE
2020-02-18,1579,60,5,0,7,3,1,0,21,0.0,CE
2020-02-19,1579,60,5,0,8,3,1,0,22,0.0,CE
2020-02-20,1579,60,5,0,8,3,1,0,25,0.0,CE
2020-02-21,1579,60,5,0,8,3,1,0,25,0.0,CE
2020-02-22,1579,60,5,0,8,4,1,0,26,0.0,CE
2020-02-23,1579,60,5,0,11,4,1,0,31,0.0,CE
2020-02-24,1579,60,5,0,11,4,1,0,34,0.0,CE
2020-02-25,1579,61,5,0,12,4,1,0,39,0.0,CE
2020-02-26,1579,61,5,0,12,4,1,0,40,0.0,CE
2020-02-27,1579,66,5,0,12,5,2,0,43,0.0,CE
2020-02-28,1579,71,6,0,13,5,2,0,48,0.0,CE
2020-02-29,1579,75,8,0,15,5,2,0,51,0.0,CE
2020-03-01,1579,81,8,0,21,7,2,0,58,0.0,CE
2020-03-02,1587,87,10,0,24,7,2,0,64,0.0,CE
2020-03-03,1587,94,10,0,29,9,3,0,68,0.0,CE
2020-03-04,1590,101,12,0,34,11,3,0,92,0.0,CE
2020-03-05,1592,106,14,0,37,12,3,0,107,0.0,CE
2020-03-06,1594,118,17,0,39,12,3,0,113,0.0,CE
2020-03-07,1600,123,20,0,48,14,4,0,126,0.0,CE
2020-03-08,1601,125,25,2,51,15,4,0,139,0.0,CE
2020-03-09,1609,131,25,2,69,16,4,0,149,0.0,CE
2020-03-10,1610,145,29,2,76,17,4,0,166,0.0,CE
2020-03-11,1632,155,32,3,99,19,4,0,181,0.0,CE
2020-03-12,1654,174,37,7,133,27,4,0,195,0.0,CE
2020-03-13,1682,209,43,8,174,41,6,0,223,0.0,CE
2020-03-14,1729,232,49,11,244,65,7,0,248,0.0,CE
2020-03-15,1764,245,61,13,326,81,7,0,283,0.0,CE
2020-03-16,1906,324,79,15,517,127,10,0,339,0.0,CE
2020-03-17,2113,381,99,19,723,182,11,0,401,0.0,CE
2020-03-18,2515,536,133,27,1167,275,15,0,459,0.0,CE
2020-03-19,2900,647,176,30,1551,352,16,0,524,0.0,CE
2020-03-20,3452,873,259,32,2020,515,23,0,670,0.0,CE
2020-03-21,3964,1105,342,37,2492,659,26,0,805,0.0,CE
2020-03-22,4456,1343,446,40,2930,785,30,0,935,0.0,CE
2020-03-23,5065,1761,559,44,3533,958,38,0,1131,0.0,CE
2020-03-24,5663,2084,654,48,4109,1156,41,2,1295,0.173,CE
2020-03-25,6165,2305,765,54,4630,1337,46,4,1456,0.299,CE
2020-03-26,6683,2511,871,58,5070,1497,52,7,1647,0.468,CE
2020-03-27,7075,2886,989,63,5320,1623,56,10,1860,0.616,CE
2020-03-28,7340,3066,1090,64,5494,1706,57,12,2046,0.703,CE
2020-03-29,7610,3208,1179,65,5638,1778,59,16,2254,0.9,CE
2020-03-30,8006,3600,1290,67,5841,1868,62,19,2490,1.017,CE
2020-03-31,8386,4028,1392,69,5976,1944,64,22,2668,1.132,CE
2020-04-01,8696,4441,1557,70,6136,2030,65,24,2917,1.182,CE
2020-04-02,8956,4961,1680,73,6233,2102,71,32,3116,1.522,CE
2020-04-03,9276,5457,1796,74,6338,2164,72,40,3322,1.848,CE
2020-04-04,9529,5697,1922,77,6414,2223,75,47,3477,2.114,CE
2020-04-05,9718,5925,2053,78,6483,2268,75,54,3627,2.381,CE
2020-04-06,10125,6471,2191,79,6572,2314,77,63,3823,2.723,CE
2020-04-07,10526,6981,2309,82,6669,2362,79,69,3987,2.921,CE
2020-04-08,10997,7550,2414,84,6743,2421,79,75,4071,3.098,CE
2020-04-09,11428,8040,2528,84,6853,2460,79,84,4109,3.415,CE
2020-04-10,11780,8348,2601,86,6925,2496,79,94,4125,3.766,CE
2020-04-11,12186,8515,2751,86,6969,2546,79,104,4130,4.085,CE
2020-04-12,12440,8682,2895,86,7001,2590,81,114,4134,4.402,CE
2020-04-13,12903,9035,3182,86,7052,2658,82,120,4141,4.515,CE
2020-04-14,13362,9379,3452,86,7110,2736,83,135,4142,4.934,CE
2020-04-15,13914,9847,3874,86,7153,2741,83,141,4142,5.144,CE
2020-04-16,14493,10261,4259,86,7171,2746,83,147,4142,5.353,CE
2020-04-17,14754,10396,4386,86,7172,2747,83,155,4142,5.643,CE
