Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-02-15,1624,58,1,0,8,3,2,0,18,0.0,CE
2020-02-16,1624,59,2,0,8,3,2,0,18,0.0,CE
2020-02-17,1624,59,2,0,9,4,2,0,20,0.0,CE
2020-02-18,1624,59,2,0,9,5,2,0,21,0.0,CE
2020-02-19,1624,59,2,0,10,5,2,0,22,0.0,CE
2020-02-20,1624,59,2,0,10,5,2,0,25,0.0,CE
2020-02-21,1624,59,2,0,10,5,2,0,25,0.0,CE
2020-02-22,1624,59,2,0,10,6,2,0,26,0.0,CE
2020-02-23,1624,59,2,0,13,6,2,0,31,0.0,CE
2020-02-24,1624,59,2,0,13,6,2,0,34,0.0,CE
2020-02-25,1624,60,2,0,14,6,2,0,39,0.0,CE
2020-02-26,1624,60,2,0,14,6,2,0,40,0.0,CE
2020-02-27,1624,65,2,0,14,7,3,0,43,0.0,CE
2020-02-28,1624,70,3,0,15,7,3,0,48,0.0,CE
2020-02-29,1624,74,5,0,17,7,3,0,51,0.0,CE
2020-03-01,1624,80,5,0,23,9,3,0,58,0.0,CE
2020-03-02,1632,87,7,0,28,9,3,0,64,0.0,CE
2020-03-03,1632,94,7,0,33,11,4,0,68,0.0,CE
2020-03-04,1635,100,8,0,39,13,4,0,92,0.0,CE
2020-03-05,1637,104,9,0,42,14,4,0,107,0.0,CE
2020-03-06,1639,116,11,0,45,14,4,0,113,0.0,CE
2020-03-07,1645,121,12,0,56,16,5,0,126,0.0,CE
2020-03-08,1646,123,15,2,60,18,5,0,139,0.0,CE
2020-03-09,1654,129,15,2,78,19,5,0,149,0.0,CE
2020-03-10,1655,143,19,2,85,20,5,0,166,0.0,CE
2020-03-11,1677,153,21,3,108,23,5,0,181,0.0,CE
2020-03-12,1699,172,26,7,143,31,5,0,195,0.0,CE
2020-03-13,1728,207,30,8,186,45,7,0,223,0.0,CE
2020-03-14,1775,230,35,11,256,70,9,0,248,0.0,CE
2020-03-15,1810,243,41,13,342,88,11,0,283,0.0,CE
2020-03-16,1952,321,53,15,537,137,15,0,338,0.0,CE
2020-03-17,2159,375,68,19,747,193,15,0,399,0.0,CE
2020-03-18,2561,525,97,27,1195,286,18,0,458,0.0,CE
2020-03-19,2944,633,130,30,1586,365,19,0,523,0.0,CE
2020-03-20,3495,856,186,34,2071,536,27,0,668,0.0,CE
2020-03-21,4002,1084,246,41,2555,685,30,0,803,0.0,CE
2020-03-22,4491,1316,314,45,3015,822,34,0,933,0.0,CE
2020-03-23,5096,1728,404,53,3632,1001,41,0,1126,0.0,CE
2020-03-24,5694,2046,477,57,4224,1209,46,2,1290,0.165,CE
2020-03-25,6194,2262,552,64,4767,1401,51,4,1451,0.286,CE
2020-03-26,6716,2467,628,68,5227,1577,59,7,1642,0.444,CE
2020-03-27,7108,2823,704,76,5501,1718,65,10,1854,0.582,CE
2020-03-28,7372,2989,759,79,5706,1816,65,12,2039,0.661,CE
2020-03-29,7649,3119,804,80,5879,1908,67,16,2245,0.839,CE
2020-03-30,8051,3445,858,84,6115,2026,72,19,2480,0.938,CE
2020-03-31,8442,3788,907,88,6288,2128,75,22,2659,1.034,CE
2020-04-01,8760,4153,992,91,6496,2261,78,24,2903,1.061,CE
2020-04-02,9025,4610,1061,98,6625,2356,85,32,3101,1.358,CE
2020-04-03,9352,5040,1130,102,6758,2441,86,40,3305,1.639,CE
2020-04-04,9609,5211,1200,114,6858,2528,89,47,3458,1.859,CE
2020-04-05,9805,5373,1276,121,6955,2604,91,55,3607,2.112,CE
2020-04-06,10219,5797,1371,124,7070,2672,94,65,3803,2.433,CE
2020-04-07,10624,6237,1446,128,7190,2745,95,71,3967,2.587,CE
2020-04-08,11096,6717,1525,131,7279,2820,96,78,4050,2.766,CE
2020-04-09,11538,7167,1618,132,7406,2872,96,89,4089,3.099,CE
2020-04-10,11891,7456,1681,134,7485,2917,96,101,4105,3.462,CE
2020-04-11,12296,7602,1813,134,7544,2989,96,113,4110,3.781,CE
2020-04-12,12549,7742,1932,134,7589,3047,97,123,4115,4.037,CE
2020-04-13,13018,8001,2149,136,7675,3173,99,130,4123,4.097,CE
2020-04-14,13479,8227,2345,138,7793,3293,99,148,4124,4.494,CE
2020-04-15,14042,8535,2634,139,7907,3383,100,163,4126,4.818,CE
2020-04-16,14665,8870,2937,141,7964,3462,100,169,4126,4.882,CE
2020-04-17,15269,9291,3341,141,8032,3478,100,184,4126,5.29,CE
2020-04-18,15695,9630,3655,141,8033,3481,100,191,4126,5.487,CE
2020-04-19,15892,9833,3851,141,8035,3482,100,195,4126,5.6,CE
2020-04-20,15930,9857,3869,141,8035,3482,100,198,4126,5.686,CE
