Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-02-15,2601,61,0,0,11,7,2,0,30,0.0,CE
2020-02-16,2601,61,1,0,11,7,2,0,31,0.0,CE
2020-02-17,2601,61,2,0,12,8,2,0,33,0.0,CE
2020-02-18,2601,61,2,0,12,9,2,0,33,0.0,CE
2020-02-19,2601,61,2,0,14,9,2,0,35,0.0,CE
2020-02-20,2601,61,2,0,16,9,2,0,39,0.0,CE
2020-02-21,2601,61,2,0,17,10,2,0,41,0.0,CE
2020-02-22,2601,61,3,0,17,11,2,0,43,0.0,CE
2020-02-23,2601,61,3,0,20,12,3,0,52,0.0,CE
2020-02-24,2601,61,3,0,21,12,3,0,55,0.0,CE
2020-02-25,2601,62,4,0,21,12,3,0,63,0.0,CE
2020-02-26,2601,62,4,0,23,12,3,0,65,0.0,CE
2020-02-27,2601,67,4,0,23,12,3,0,67,0.0,CE
2020-02-28,2601,72,5,0,24,12,3,0,75,0.0,CE
2020-02-29,2601,76,7,0,25,12,3,0,80,0.0,CE
2020-03-01,2601,81,8,0,35,14,3,0,85,0.0,CE
2020-03-02,2609,86,9,0,40,16,4,0,92,0.0,CE
2020-03-03,2609,93,9,0,44,18,5,0,98,0.0,CE
2020-03-04,2612,99,11,0,50,20,5,0,122,0.0,CE
2020-03-05,2614,104,15,0,57,22,5,0,139,0.0,CE
2020-03-06,2616,116,17,0,64,24,6,0,144,0.0,CE
2020-03-07,2622,121,19,0,77,27,7,0,157,0.0,CE
2020-03-08,2623,123,22,2,82,32,10,0,173,0.0,CE
2020-03-09,2631,130,23,3,99,34,10,0,192,0.0,CE
2020-03-10,2632,143,28,3,114,37,10,0,222,0.0,CE
2020-03-11,2654,154,31,3,142,41,10,0,240,0.0,CE
2020-03-12,2675,174,37,7,177,54,10,0,261,0.0,CE
2020-03-13,2698,208,39,8,228,70,12,0,298,0.0,CE
2020-03-14,2743,229,44,9,305,99,16,0,343,0.0,CE
2020-03-15,2777,242,54,11,401,118,16,0,399,0.0,CE
2020-03-16,2913,321,69,11,611,170,19,0,474,0.0,CE
2020-03-17,3114,377,86,15,848,230,19,0,572,0.0,CE
2020-03-18,3508,536,113,24,1312,340,21,0,681,0.0,CE
2020-03-19,3885,640,148,26,1697,424,22,0,795,0.0,CE
2020-03-20,4435,867,210,30,2213,604,31,0,1007,0.0,CE
2020-03-21,4928,1116,273,37,2691,763,33,0,1195,0.0,CE
2020-03-22,5407,1370,332,41,3161,905,39,0,1364,0.0,CE
2020-03-23,5985,1847,391,49,3788,1093,43,0,1622,0.0,CE
2020-03-24,6574,2232,438,53,4356,1302,46,2,1838,0.154,CE
2020-03-25,7074,2468,484,58,4849,1484,50,4,2021,0.27,CE
2020-03-26,7588,2779,524,61,5250,1652,56,7,2264,0.424,CE
2020-03-27,7969,3114,560,68,5543,1796,61,10,2552,0.557,CE
2020-03-28,8223,3292,603,72,5754,1901,63,12,2767,0.631,CE
2020-03-29,8488,3446,641,74,5942,1987,64,16,2982,0.805,CE
2020-03-30,8881,3803,684,82,6229,2112,70,19,3264,0.9,CE
2020-03-31,9256,4157,714,86,6430,2230,72,22,3480,0.987,CE
2020-04-01,9560,4510,780,90,6703,2395,77,24,3826,1.002,CE
2020-04-02,9818,4971,822,99,6869,2524,84,33,4091,1.307,CE
2020-04-03,10128,5391,868,104,7038,2641,85,41,4369,1.552,CE
2020-04-04,10375,5566,915,115,7179,2768,92,48,4585,1.734,CE
2020-04-05,10561,5731,970,124,7307,2897,96,56,4830,1.933,CE
2020-04-06,10967,6144,1049,130,7500,3056,98,67,5198,2.192,CE
2020-04-07,11362,6575,1135,135,7680,3226,102,74,5514,2.294,CE
2020-04-08,11833,7051,1230,138,7851,3399,104,81,5815,2.383,CE
2020-04-09,12260,7381,1369,140,8092,3571,105,92,6106,2.576,CE
2020-04-10,12601,7623,1515,145,8247,3757,107,104,6545,2.768,CE
2020-04-11,12998,7911,1694,147,8355,3906,108,116,6911,2.97,CE
2020-04-12,13240,8161,1854,148,8437,4049,109,129,7317,3.186,CE
2020-04-13,13701,8720,2094,151,8578,4219,109,136,7791,3.224,CE
2020-04-14,14155,9430,2284,154,8692,4339,110,155,8202,3.572,CE
2020-04-15,14694,10189,2486,156,8815,4458,111,171,8577,3.836,CE
2020-04-16,15307,11031,2688,158,8933,4530,112,183,8905,4.04,CE
2020-04-17,15914,11859,2860,159,9058,4602,114,203,9180,4.411,CE
2020-04-18,16354,12378,2991,159,9080,4630,115,213,9377,4.6,CE
2020-04-19,16648,12925,3090,159,9094,4641,116,231,9512,4.977,CE
2020-04-20,17203,14087,3230,159,9142,4670,116,249,9650,5.332,CE
2020-04-21,17393,14560,3285,159,9149,4679,116,261,9693,5.578,CE
2020-04-22,17494,14732,3292,159,9157,4700,116,268,9696,5.702,CE
2020-04-23,17572,14750,3294,159,9160,4702,116,271,9696,5.764,CE
2020-04-24,17572,14750,3294,159,9160,4702,116,271,9696,5.764,CE
