Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-02-15,1595,59,3,0,3,0,0,0,19,,CE
2020-02-16,1595,59,3,0,3,0,0,0,19,,CE
2020-02-17,1595,59,3,0,4,0,0,0,21,,CE
2020-02-18,1595,59,3,0,4,1,1,0,22,0.0,CE
2020-02-19,1595,59,3,0,5,1,1,0,23,0.0,CE
2020-02-20,1595,59,3,0,6,1,1,0,26,0.0,CE
2020-02-21,1595,59,3,0,6,1,1,0,26,0.0,CE
2020-02-22,1595,59,4,0,6,1,1,0,27,0.0,CE
2020-02-23,1595,60,6,0,8,1,1,0,32,0.0,CE
2020-02-24,1595,60,6,0,8,1,1,0,36,0.0,CE
2020-02-25,1595,61,6,0,9,1,1,0,42,0.0,CE
2020-02-26,1595,62,6,0,9,1,1,0,43,0.0,CE
2020-02-27,1595,69,6,1,10,1,1,0,48,0.0,CE
2020-02-28,1595,76,8,1,11,1,1,0,53,0.0,CE
2020-02-29,1595,78,12,1,11,1,1,0,56,0.0,CE
2020-03-01,1595,86,15,1,15,1,1,0,63,0.0,CE
2020-03-02,1603,94,15,1,16,1,1,0,71,0.0,CE
2020-03-03,1603,101,16,1,19,1,1,0,75,0.0,CE
2020-03-04,1606,109,19,1,25,1,1,0,99,0.0,CE
2020-03-05,1608,113,20,1,28,1,1,0,114,0.0,CE
2020-03-06,1610,125,22,1,29,2,1,0,121,0.0,CE
2020-03-07,1616,130,26,1,37,3,2,0,134,0.0,CE
2020-03-08,1617,133,32,1,40,3,2,0,149,0.0,CE
2020-03-09,1626,140,35,1,57,3,2,0,158,0.0,CE
2020-03-10,1627,154,39,1,62,4,2,0,178,0.0,CE
2020-03-11,1649,164,43,2,86,8,2,0,194,0.0,CE
2020-03-12,1669,184,49,6,116,11,2,0,210,0.0,CE
2020-03-13,1698,219,55,7,160,27,7,0,241,0.0,CE
2020-03-14,1744,240,62,9,231,46,7,0,269,0.0,CE
2020-03-15,1779,253,84,11,304,63,7,0,309,0.0,CE
2020-03-16,1921,337,105,13,505,105,9,0,368,0.0,CE
2020-03-17,2126,405,127,17,700,151,9,0,440,0.0,CE
2020-03-18,2527,604,167,26,1114,232,12,0,508,0.0,CE
2020-03-19,2909,751,233,28,1473,296,15,0,585,0.0,CE
2020-03-20,3463,1021,353,31,1894,437,21,0,755,0.0,CE
2020-03-21,3973,1307,467,36,2320,565,25,0,909,0.0,CE
2020-03-22,4470,1594,598,41,2707,678,27,0,1052,0.0,CE
2020-03-23,5084,2090,758,45,3202,814,37,0,1277,0.0,CE
2020-03-24,5684,2542,987,49,3640,956,39,2,1471,0.209,CE
2020-03-25,6189,2844,1160,55,4063,1095,43,3,1663,0.274,CE
2020-03-26,6700,3182,1422,58,4350,1199,47,6,1888,0.5,CE
2020-03-27,7087,3755,1656,60,4472,1287,47,9,2134,0.699,CE
2020-03-28,7343,4053,1859,61,4560,1348,47,11,2350,0.816,CE
2020-03-29,7610,4295,1997,62,4659,1407,47,14,2575,0.995,CE
2020-03-30,8001,4912,2181,67,4814,1518,48,17,2840,1.12,CE
2020-03-31,8376,5486,2325,70,4919,1577,51,20,3044,1.268,CE
2020-04-01,8681,6006,2542,71,5041,1648,51,22,3332,1.335,CE
2020-04-02,8937,6610,2686,74,5119,1711,52,29,3557,1.695,CE
2020-04-03,9254,7155,2824,74,5220,1774,54,36,3790,2.029,CE
2020-04-04,9505,7422,2988,75,5284,1821,56,43,3972,2.361,CE
2020-04-05,9693,7678,3131,76,5324,1847,57,50,4149,2.707,CE
2020-04-06,10096,8295,3312,76,5394,1895,59,59,4374,3.113,CE
2020-04-07,10496,8938,3474,78,5507,1939,59,65,4558,3.352,CE
2020-04-08,10955,9686,3621,79,5558,1982,59,71,4662,3.582,CE
2020-04-09,11280,10274,3753,79,5597,1996,59,79,4701,3.958,CE
2020-04-10,11583,10676,3848,80,5602,2002,59,87,4712,4.346,CE
2020-04-11,11956,10939,4048,80,5611,2003,59,94,4714,4.693,CE
2020-04-12,12198,11193,4251,80,5613,2003,59,100,4714,4.993,CE
2020-04-13,12619,11589,4592,80,5618,2005,59,104,4714,5.187,CE
2020-04-14,12741,11694,4693,80,5626,2005,59,107,4714,5.337,CE
