Data,Exames realizados,Suspeitos,Em Análise,Inconclusivo,Negativo,Positivo,Municios Afetados,Óbitos,Quantidade analisado,Taxa de letalidade (%),Estado
2020-02-15,1643,57,2,0,8,2,2,0,18,0.0,CE
2020-02-16,1643,58,3,0,8,2,2,0,18,0.0,CE
2020-02-17,1643,58,3,0,9,3,2,0,20,0.0,CE
2020-02-18,1643,58,3,0,9,4,2,0,21,0.0,CE
2020-02-19,1643,58,3,0,10,4,2,0,22,0.0,CE
2020-02-20,1643,58,3,0,10,4,2,0,25,0.0,CE
2020-02-21,1643,58,3,0,10,4,2,0,25,0.0,CE
2020-02-22,1643,58,3,0,10,5,2,0,26,0.0,CE
2020-02-23,1643,58,3,0,13,5,2,0,31,0.0,CE
2020-02-24,1643,58,3,0,13,5,2,0,34,0.0,CE
2020-02-25,1643,59,3,0,14,5,2,0,39,0.0,CE
2020-02-26,1643,59,3,0,14,5,2,0,40,0.0,CE
2020-02-27,1643,64,3,0,14,6,3,0,43,0.0,CE
2020-02-28,1643,69,4,0,15,6,3,0,48,0.0,CE
2020-02-29,1643,73,6,0,17,6,3,0,51,0.0,CE
2020-03-01,1643,79,6,0,23,8,3,0,58,0.0,CE
2020-03-02,1651,86,9,0,27,8,3,0,64,0.0,CE
2020-03-03,1651,93,9,0,32,10,4,0,68,0.0,CE
2020-03-04,1654,99,10,0,38,12,4,0,92,0.0,CE
2020-03-05,1656,103,11,0,41,13,4,0,107,0.0,CE
2020-03-06,1658,115,13,0,44,13,4,0,113,0.0,CE
2020-03-07,1664,120,14,0,55,15,5,0,126,0.0,CE
2020-03-08,1665,122,18,2,58,17,5,0,139,0.0,CE
2020-03-09,1673,128,18,2,76,18,5,0,149,0.0,CE
2020-03-10,1674,142,22,2,83,19,5,0,166,0.0,CE
2020-03-11,1696,152,25,3,106,21,5,0,181,0.0,CE
2020-03-12,1718,171,30,7,140,29,5,0,195,0.0,CE
2020-03-13,1746,206,35,8,182,43,7,0,223,0.0,CE
2020-03-14,1793,229,40,11,252,68,9,0,248,0.0,CE
2020-03-15,1828,242,47,13,338,85,10,0,283,0.0,CE
2020-03-16,1969,319,59,15,532,134,14,0,338,0.0,CE
2020-03-17,2177,374,75,19,743,190,15,0,399,0.0,CE
2020-03-18,2579,524,105,27,1190,283,18,0,458,0.0,CE
2020-03-19,2964,633,142,30,1579,361,19,0,523,0.0,CE
2020-03-20,3515,857,201,33,2063,532,27,0,668,0.0,CE
2020-03-21,4025,1087,264,40,2547,680,30,0,803,0.0,CE
2020-03-22,4518,1324,343,43,3003,815,34,0,933,0.0,CE
2020-03-23,5121,1733,433,51,3618,993,41,0,1126,0.0,CE
2020-03-24,5719,2050,509,55,4207,1199,45,2,1290,0.167,CE
2020-03-25,6222,2270,595,62,4745,1388,50,4,1451,0.288,CE
2020-03-26,6744,2473,678,66,5202,1557,57,7,1642,0.45,CE
2020-03-27,7136,2832,759,73,5475,1697,63,10,1854,0.589,CE
2020-03-28,7401,3001,818,76,5678,1794,63,12,2039,0.669,CE
2020-03-29,7681,3132,868,77,5848,1885,65,16,2245,0.849,CE
2020-03-30,8086,3463,931,80,6080,2000,69,19,2480,0.95,CE
2020-03-31,8482,3821,996,84,6247,2097,71,22,2658,1.049,CE
2020-04-01,8798,4193,1099,87,6444,2221,74,24,2902,1.081,CE
2020-04-02,9063,4660,1179,92,6566,2316,81,32,3100,1.382,CE
2020-04-03,9390,5106,1264,94,6692,2394,82,40,3304,1.671,CE
2020-04-04,9648,5284,1352,103,6788,2471,85,47,3457,1.902,CE
2020-04-05,9845,5454,1452,107,6874,2537,86,55,3606,2.168,CE
2020-04-06,10254,5914,1566,109,6976,2597,88,65,3802,2.503,CE
2020-04-07,10658,6393,1659,113,7085,2661,89,71,3965,2.668,CE
2020-04-08,11130,6925,1751,115,7168,2728,89,77,4048,2.823,CE
2020-04-09,11571,7385,1852,116,7293,2774,90,87,4087,3.136,CE
2020-04-10,11924,7674,1918,118,7372,2814,90,99,4103,3.518,CE
2020-04-11,12328,7825,2056,118,7426,2880,90,111,4108,3.854,CE
2020-04-12,12581,7967,2180,118,7468,2934,91,121,4113,4.124,CE
2020-04-13,13050,8241,2417,120,7542,3050,93,128,4121,4.197,CE
2020-04-14,13511,8500,2635,122,7645,3160,93,146,4123,4.62,CE
2020-04-15,14071,8888,2988,122,7725,3216,93,159,4125,4.944,CE
2020-04-16,14688,9322,3384,122,7750,3236,93,165,4125,5.099,CE
2020-04-17,15278,9744,3780,122,7817,3251,93,179,4125,5.506,CE
2020-04-18,15674,10066,4079,122,7818,3252,93,185,4125,5.689,CE
2020-04-19,15733,10127,4140,122,7818,3252,93,186,4125,5.72,CE
